brand_0,brand_1,brand_2,price,dcity_0,dcity_1,dcity_2,dcity_3,dcity_4,acity_0,acity_1,acity_2,acity_3,acity_4,class_type,flytime_hours,dhour,dminute,ahour,aminute,dmonth,dday
0,1,1,5500000,0,1,0,0,1,0,1,1,0,0,1,8.25,10,50,19,5,12,12
0,1,1,5586000,0,1,0,0,1,0,1,1,0,0,1,8.25,10,50,19,5,12,12
0,1,1,5720000,0,1,0,0,1,0,1,1,0,0,1,8.25,10,50,19,5,12,12
0,1,1,5894000,0,1,0,0,1,0,1,1,0,0,1,8.25,10,50,19,5,12,12
0,1,1,7260000,0,1,0,0,1,0,1,1,0,1,1,3.25,10,50,14,5,12,12
0,1,1,4899000,0,1,0,0,1,0,1,1,0,1,1,3.25,10,50,14,5,12,12
0,1,1,9567000,0,1,0,0,1,0,1,1,0,1,1,3.25,10,50,14,5,12,12
0,1,1,9961000,0,1,0,0,1,0,1,1,0,1,1,3.25,10,50,14,5,12,12
0,1,1,10194000,0,1,0,0,1,0,1,1,0,1,1,3.25,10,50,14,5,12,12
0,1,1,10328000,0,1,0,0,1,0,1,1,0,1,1,3.25,10,50,14,5,12,12
0,1,1,10722000,0,1,0,0,1,0,1,1,0,1,1,3.25,10,50,14,5,12,12
0,1,1,975000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,1127000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,1308000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,1354000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,1400000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,1623000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,3557000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,3734000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,3950000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,4463000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,7678000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,7732000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,7937000,0,1,0,1,0,0,0,0,1,0,1,1.1666666666666667,8,30,9,40,12,12
0,1,1,1253000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2104000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2294000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2331000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2392000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2521000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2599000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2613000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2619000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2653000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2693000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2789000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2852000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2875000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2880000,0,1,0,1,0,0,0,0,0,1,1,1.5,8,50,10,20,12,12
0,1,1,2144000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,1829000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2019000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2085000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2183000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2212000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2221000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2378000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2436000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2444000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2654000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,2990000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,3400000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,4095000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,5908000,0,1,0,1,0,0,0,1,0,0,1,3.6666666666666665,8,30,12,10,12,12
0,1,1,3337000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2166000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2198000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2213000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2266000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2275000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2313000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2388000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2389000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2399000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2454000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2677000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2747000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2767000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2798000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2865000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,2986000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,3221000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,3549000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,3788000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,4557000,0,1,0,1,0,0,0,1,1,0,1,4.416666666666667,8,30,12,55,12,12
0,1,1,4608000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2400000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2468000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2590000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2599000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2612000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2681000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2747000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2789000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2949000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,3148000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,3353000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,3945000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,5164000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,8882000,0,1,0,1,0,0,0,1,1,1,1,4.583333333333333,8,30,13,5,12,12
0,1,1,2912000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,2912000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,2916000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,2916000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,3330000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,3330000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,3361000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,3361000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,3451000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,3451000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,3576000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,3576000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,4031000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,4031000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,6989000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,6989000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,7530000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,7530000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,9422000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,0,9422000,0,1,0,1,0,0,1,1,1,0,1,7.666666666666667,14,5,21,45,12,12
0,1,1,2292000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,2353000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,2453000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,2482000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,2543000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,2641000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,2700000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,2714000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,2890000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,3189000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,3295000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,4139000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,4186000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,4331000,0,1,0,1,0,0,1,0,1,0,1,3.8333333333333335,14,5,17,55,12,12
0,1,1,2031000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2058000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2130000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2158000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2248000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2346000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2763000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2802000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2820000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2875000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2895000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2939000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,3075000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,4227000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,4557000,0,1,0,1,0,1,0,0,0,0,1,4.75,8,30,13,15,12,12
0,1,1,2168000,0,1,0,1,0,1,0,0,0,1,1,6.166666666666667,8,30,14,40,12,12
0,1,1,2703000,0,1,0,1,0,1,0,0,0,1,1,6.166666666666667,8,30,14,40,12,12
0,1,1,1758000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,2474000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,2574000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,2663000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,2664000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,2762000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,2846000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,2952000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,3435000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,3535000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,3625000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,3723000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,4017000,0,1,0,1,0,0,1,0,1,1,1,3.8333333333333335,8,30,12,20,12,12
0,1,1,2838000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2130000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2264000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2335000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2425000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2485000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2489000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2729000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2820000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2875000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,2936000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,3074000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,3304000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,3309000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,4557000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,4909000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,5098000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,5321000,0,1,0,1,0,0,1,1,1,1,1,3.4166666666666665,8,30,11,55,12,12
0,1,1,3964000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,3964000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,3527000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,3527000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,3675000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,3675000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,3901000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,3901000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,4574000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,4574000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,4645000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,4645000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,4766000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,4766000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,4788000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,4788000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,4835000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,4835000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,4933000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,4933000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,4980000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,4980000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,5162000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,5162000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,5473000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,5473000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,5684000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,5684000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,6513000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,0,6513000,0,1,0,1,0,0,1,1,0,0,1,9.083333333333334,8,50,17,55,12,12
0,1,1,6297000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,4250000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,4442000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,4653000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,5843000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,8723000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,9115000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,9305000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,9403000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,9448000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,9636000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,9664000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,9876000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,1,10066000,0,1,0,1,0,0,1,1,0,1,1,5.25,8,50,14,5,12,12
0,1,0,3295000,0,1,0,1,1,0,0,0,1,0,1,12.5,19,40,8,10,12,12
0,1,0,3374000,0,1,0,1,1,0,0,0,1,0,1,12.5,19,40,8,10,12,12
0,1,0,3724000,0,1,0,1,1,0,0,0,1,0,1,12.5,19,40,8,10,12,12
0,1,0,3732000,0,1,0,1,1,0,0,0,1,0,1,12.5,19,40,8,10,12,12
0,1,0,2381000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2381000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,2443000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2443000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,2452000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2452000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,2507000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2507000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,2537000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2537000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,2649000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2649000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,2738000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2738000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,2857000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2857000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,2905000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2905000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,2962000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,2962000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,3171000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,3171000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,3349000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,3349000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,3440000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,3440000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,3458000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,3458000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,3535000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,3535000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,3955000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,3955000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,4758000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,4758000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,6179000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,6179000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,11074000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
1,0,1,11074000,0,1,0,1,1,0,0,0,1,1,1,4.583333333333333,19,0,23,35,12,12
0,1,0,1560000,0,1,0,1,1,0,0,0,0,1,1,1.5833333333333337,8,50,10,25,12,12
0,1,0,1695000,0,1,0,1,1,0,0,0,0,1,1,1.5833333333333337,8,50,10,25,12,12
0,1,0,2034000,0,1,0,1,1,0,0,0,0,1,1,1.5833333333333337,8,50,10,25,12,12
0,1,0,2153000,0,1,0,1,1,0,0,1,0,1,1,3.8333333333333335,19,0,22,50,12,12
1,0,1,2153000,0,1,0,1,1,0,0,1,0,1,1,3.8333333333333335,19,0,22,50,12,12
0,1,0,1903000,0,1,0,1,1,0,0,1,0,1,1,3.8333333333333335,19,0,22,50,12,12
1,0,1,1903000,0,1,0,1,1,0,0,1,0,1,1,3.8333333333333335,19,0,22,50,12,12
0,1,0,1997000,0,1,0,1,1,0,0,1,0,1,1,3.8333333333333335,19,0,22,50,12,12
1,0,1,1997000,0,1,0,1,1,0,0,1,0,1,1,3.8333333333333335,19,0,22,50,12,12
0,1,0,2124000,0,1,0,1,1,0,0,1,0,1,1,3.8333333333333335,19,0,22,50,12,12
1,0,1,2124000,0,1,0,1,1,0,0,1,0,1,1,3.8333333333333335,19,0,22,50,12,12
0,1,0,2236000,0,1,0,1,1,0,0,1,0,1,1,3.8333333333333335,19,0,22,50,12,12
